!Series_title	"HCT116 gene expression analysis upon CAF stimulation"
!Series_geo_accession	"GSE78947"
!Series_status	"Public on Aug 31 2017"
!Series_submission_date	"Mar 07 2016"
!Series_last_update_date	"Dec 11 2017"
!Series_pubmed_id	"29030636"
!Series_summary	"HCT116 colon carcinoma cells invade more the basement membrane when carcinoma-associated fibroblasts (CAFs) are present. In order to identify if CAFs induce an invasive phenotype to HCT116 cells, and therefore regulate genes expression related to invasion, we compared gene expression of HCT116 cells cultured alone or in the presence of CAFs."
!Series_overall_design	"HCT116 cells were cultured with or without CAFs and were later collected and subjected to the gene expression analysis"
!Series_type	"Expression profiling by array"
!Series_contributor	"Danijela,,Vignjevic"
!Series_contributor	"Alexandros,,Glentis"
!Series_contributor	"David,,Gentien"
!Series_sample_id	"GSM2081567 GSM2081568 GSM2081569 GSM2081570 GSM2081571 GSM2081572 GSM2081573 "
!Series_contact_name	"danijela,,matic vignjevic"
!Series_contact_email	"danijela.vignjevic@curie.fr"
!Series_contact_phone	"+33156246366"
!Series_contact_institute	"institut curie"
!Series_contact_address	"12 rue Lhomond"
!Series_contact_city	"paris"
!Series_contact_zip/postal_code	"75005"
!Series_contact_country	"France"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78947/suppl/GSE78947_RAW.tar"
!Series_platform_id	"GPL17692"
!Series_platform_taxid	"9606"
!Series_sample_taxid	"9606"
!Series_relation	"BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA314489"

!Sample_title	"HCT116 rep1"	"HCT116 rep2"	"HCT116 rep3"	"HCT116 + CAF rep1"	"HCT116 + CAF rep2"	"HCT116 + CAF rep3"	"ARN universel human"
!Sample_geo_accession	"GSM2081567"	"GSM2081568"	"GSM2081569"	"GSM2081570"	"GSM2081571"	"GSM2081572"	"GSM2081573"
!Sample_status	"Public on Aug 31 2017"	"Public on Aug 31 2017"	"Public on Aug 31 2017"	"Public on Aug 31 2017"	"Public on Aug 31 2017"	"Public on Aug 31 2017"	"Public on Aug 31 2017"
!Sample_submission_date	"Mar 07 2016"	"Mar 07 2016"	"Mar 07 2016"	"Mar 07 2016"	"Mar 07 2016"	"Mar 07 2016"	"Mar 07 2016"
!Sample_last_update_date	"Aug 31 2017"	"Aug 31 2017"	"Aug 31 2017"	"Aug 31 2017"	"Aug 31 2017"	"Aug 31 2017"	"Aug 31 2017"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"colon cancer cells cultured alone"	"colon cancer cells cultured alone"	"colon cancer cells cultured alone"	"colon cancer cells cultured in the presence of CAFs"	"colon cancer cells cultured in the presence of CAFs"	"colon cancer cells cultured in the presence of CAFs"	"ARN universel human"
!Sample_organism_ch1	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"
!Sample_characteristics_ch1	"sample type: cell line"	"sample type: cell line"	"sample type: cell line"	"sample type: cell line + primary cells"	"sample type: cell line + primary cells"	"sample type: cell line + primary cells"	"sample type: control"
!Sample_characteristics_ch1	"cell line: HCT116"	"cell line: HCT116"	"cell line: HCT116"	"cell line: HCT116"	"cell line: HCT116"	"cell line: HCT116"	""
!Sample_treatment_protocol_ch1	"After 12h the medium was changed to serum-free DMEM. For controls, CAFs were not present in bottom chambers. After 7 days, cancer cells were collected and washed with PBS."	"After 12h the medium was changed to serum-free DMEM. For controls, CAFs were not present in bottom chambers. After 7 days, cancer cells were collected and washed with PBS."	"After 12h the medium was changed to serum-free DMEM. For controls, CAFs were not present in bottom chambers. After 7 days, cancer cells were collected and washed with PBS."	"After 12h the medium was changed to serum-free DMEM. For controls, CAFs were not present in bottom chambers. After 7 days, cancer cells were collected and washed with PBS."	"After 12h the medium was changed to serum-free DMEM. For controls, CAFs were not present in bottom chambers. After 7 days, cancer cells were collected and washed with PBS."	"After 12h the medium was changed to serum-free DMEM. For controls, CAFs were not present in bottom chambers. After 7 days, cancer cells were collected and washed with PBS."	"After 12h the medium was changed to serum-free DMEM. For controls, CAFs were not present in bottom chambers. After 7 days, cancer cells were collected and washed with PBS."
!Sample_growth_protocol_ch1	"2x105 HCT116 cancer cells were cultured atop of 8µm-pore filters of a 6 well plate (Corning) containing 105 CAFs plated in the bottom chamber of the transwell in DMEM containing 10% FBS."	"2x105 HCT116 cancer cells were cultured atop of 8µm-pore filters of a 6 well plate (Corning) containing 105 CAFs plated in the bottom chamber of the transwell in DMEM containing 10% FBS."	"2x105 HCT116 cancer cells were cultured atop of 8µm-pore filters of a 6 well plate (Corning) containing 105 CAFs plated in the bottom chamber of the transwell in DMEM containing 10% FBS."	"2x105 HCT116 cancer cells were cultured atop of 8µm-pore filters of a 6 well plate (Corning) containing 105 CAFs plated in the bottom chamber of the transwell in DMEM containing 10% FBS."	"2x105 HCT116 cancer cells were cultured atop of 8µm-pore filters of a 6 well plate (Corning) containing 105 CAFs plated in the bottom chamber of the transwell in DMEM containing 10% FBS."	"2x105 HCT116 cancer cells were cultured atop of 8µm-pore filters of a 6 well plate (Corning) containing 105 CAFs plated in the bottom chamber of the transwell in DMEM containing 10% FBS."	"2x105 HCT116 cancer cells were cultured atop of 8µm-pore filters of a 6 well plate (Corning) containing 105 CAFs plated in the bottom chamber of the transwell in DMEM containing 10% FBS."
!Sample_molecule_ch1	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"
!Sample_extract_protocol_ch1	"extraction of total RNA was performed with miRNeasy kit from Qiagen according to the manufacturer's instructions."	"extraction of total RNA was performed with miRNeasy kit from Qiagen according to the manufacturer's instructions."	"extraction of total RNA was performed with miRNeasy kit from Qiagen according to the manufacturer's instructions."	"extraction of total RNA was performed with miRNeasy kit from Qiagen according to the manufacturer's instructions."	"extraction of total RNA was performed with miRNeasy kit from Qiagen according to the manufacturer's instructions."	"extraction of total RNA was performed with miRNeasy kit from Qiagen according to the manufacturer's instructions."	"extraction of total RNA was performed with miRNeasy kit from Qiagen according to the manufacturer's instructions."
!Sample_label_ch1	"biotinylated cDNA"	"biotinylated cDNA"	"biotinylated cDNA"	"biotinylated cDNA"	"biotinylated cDNA"	"biotinylated cDNA"	"biotinylated cDNA"
!Sample_label_protocol_ch1	"Biotinylated cDNA were prepared according to the standard Affymetrix protocol from 100ng total RNA (Manual Target Preparation for GeneChip®  Whole Transcript (WT) Expression Arrays, Affymetrix)"	"Biotinylated cDNA were prepared according to the standard Affymetrix protocol from 100ng total RNA (Manual Target Preparation for GeneChip®  Whole Transcript (WT) Expression Arrays, Affymetrix)"	"Biotinylated cDNA were prepared according to the standard Affymetrix protocol from 100ng total RNA (Manual Target Preparation for GeneChip®  Whole Transcript (WT) Expression Arrays, Affymetrix)"	"Biotinylated cDNA were prepared according to the standard Affymetrix protocol from 100ng total RNA (Manual Target Preparation for GeneChip®  Whole Transcript (WT) Expression Arrays, Affymetrix)"	"Biotinylated cDNA were prepared according to the standard Affymetrix protocol from 100ng total RNA (Manual Target Preparation for GeneChip®  Whole Transcript (WT) Expression Arrays, Affymetrix)"	"Biotinylated cDNA were prepared according to the standard Affymetrix protocol from 100ng total RNA (Manual Target Preparation for GeneChip®  Whole Transcript (WT) Expression Arrays, Affymetrix)"	"Biotinylated cDNA were prepared according to the standard Affymetrix protocol from 100ng total RNA (Manual Target Preparation for GeneChip®  Whole Transcript (WT) Expression Arrays, Affymetrix)"
!Sample_taxid_ch1	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"
!Sample_hyb_protocol	"Following terminal labeling, 2 ug of cDNA were hybridized for 17 hr at 48C on GeneChip Human Gene 2.1 ST array. GeneChips were washed and stained in the Affymetrix GeneTitan Instrument."	"Following terminal labeling, 2 ug of cDNA were hybridized for 17 hr at 48C on GeneChip Human Gene 2.1 ST array. GeneChips were washed and stained in the Affymetrix GeneTitan Instrument."	"Following terminal labeling, 2 ug of cDNA were hybridized for 17 hr at 48C on GeneChip Human Gene 2.1 ST array. GeneChips were washed and stained in the Affymetrix GeneTitan Instrument."	"Following terminal labeling, 2 ug of cDNA were hybridized for 17 hr at 48C on GeneChip Human Gene 2.1 ST array. GeneChips were washed and stained in the Affymetrix GeneTitan Instrument."	"Following terminal labeling, 2 ug of cDNA were hybridized for 17 hr at 48C on GeneChip Human Gene 2.1 ST array. GeneChips were washed and stained in the Affymetrix GeneTitan Instrument."	"Following terminal labeling, 2 ug of cDNA were hybridized for 17 hr at 48C on GeneChip Human Gene 2.1 ST array. GeneChips were washed and stained in the Affymetrix GeneTitan Instrument."	"Following terminal labeling, 2 ug of cDNA were hybridized for 17 hr at 48C on GeneChip Human Gene 2.1 ST array. GeneChips were washed and stained in the Affymetrix GeneTitan Instrument."
!Sample_scan_protocol	"GeneChips were scanned using the Affymetrix GeneTitan Instrument."	"GeneChips were scanned using the Affymetrix GeneTitan Instrument."	"GeneChips were scanned using the Affymetrix GeneTitan Instrument."	"GeneChips were scanned using the Affymetrix GeneTitan Instrument."	"GeneChips were scanned using the Affymetrix GeneTitan Instrument."	"GeneChips were scanned using the Affymetrix GeneTitan Instrument."	"GeneChips were scanned using the Affymetrix GeneTitan Instrument."
!Sample_description	"gene expression data of cancer cells cultured alone - 7 days"	"gene expression data of cancer cells cultured alone - 7 days"	"gene expression data of cancer cells cultured alone - 7 days"	"gene expression data of cancer cells cultured in the presence of CAFS - 7 days"	"gene expression data of cancer cells cultured in the presence of CAFS - 7 days"	"gene expression data of cancer cells cultured in the presence of CAFS - 7 days"	"control"
!Sample_data_processing	"The data were analyzed with Expression Console using Affymetrix default analysis settings (PLIER summarization Method and quantile normalization)."	"The data were analyzed with Expression Console using Affymetrix default analysis settings (PLIER summarization Method and quantile normalization)."	"The data were analyzed with Expression Console using Affymetrix default analysis settings (PLIER summarization Method and quantile normalization)."	"The data were analyzed with Expression Console using Affymetrix default analysis settings (PLIER summarization Method and quantile normalization)."	"The data were analyzed with Expression Console using Affymetrix default analysis settings (PLIER summarization Method and quantile normalization)."	"The data were analyzed with Expression Console using Affymetrix default analysis settings (PLIER summarization Method and quantile normalization)."	"The data were analyzed with Expression Console using Affymetrix default analysis settings (PLIER summarization Method and quantile normalization)."
!Sample_platform_id	"GPL17692"	"GPL17692"	"GPL17692"	"GPL17692"	"GPL17692"	"GPL17692"	"GPL17692"
!Sample_contact_name	"danijela,,matic vignjevic"	"danijela,,matic vignjevic"	"danijela,,matic vignjevic"	"danijela,,matic vignjevic"	"danijela,,matic vignjevic"	"danijela,,matic vignjevic"	"danijela,,matic vignjevic"
!Sample_contact_email	"danijela.vignjevic@curie.fr"	"danijela.vignjevic@curie.fr"	"danijela.vignjevic@curie.fr"	"danijela.vignjevic@curie.fr"	"danijela.vignjevic@curie.fr"	"danijela.vignjevic@curie.fr"	"danijela.vignjevic@curie.fr"
!Sample_contact_phone	"+33156246366"	"+33156246366"	"+33156246366"	"+33156246366"	"+33156246366"	"+33156246366"	"+33156246366"
!Sample_contact_institute	"institut curie"	"institut curie"	"institut curie"	"institut curie"	"institut curie"	"institut curie"	"institut curie"
!Sample_contact_address	"12 rue Lhomond"	"12 rue Lhomond"	"12 rue Lhomond"	"12 rue Lhomond"	"12 rue Lhomond"	"12 rue Lhomond"	"12 rue Lhomond"
!Sample_contact_city	"paris"	"paris"	"paris"	"paris"	"paris"	"paris"	"paris"
!Sample_contact_zip/postal_code	"75005"	"75005"	"75005"	"75005"	"75005"	"75005"	"75005"
!Sample_contact_country	"France"	"France"	"France"	"France"	"France"	"France"	"France"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2081nnn/GSM2081567/suppl/GSM2081567_CM28_ARN0001_s1h1_H07_hGene2.1.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2081nnn/GSM2081568/suppl/GSM2081568_CM28_ARN0002_s1h1_A09_hGene2.1.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2081nnn/GSM2081569/suppl/GSM2081569_CM28_ARN0003_s1h1_B09_hGene2.1.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2081nnn/GSM2081570/suppl/GSM2081570_CM28_ARN0004_s1h1_C09_hGene2.1.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2081nnn/GSM2081571/suppl/GSM2081571_CM28_ARN0005_s1h1_D09_hGene2.1.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2081nnn/GSM2081572/suppl/GSM2081572_CM28_ARN0006_s1h1_E09_hGene2.1.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2081nnn/GSM2081573/suppl/GSM2081573_CM28_ARN0007_s1h1_F09_hGene2.1.CEL.gz"
!Sample_data_row_count	"53617"	"53617"	"53617"	"53617"	"53617"	"53617"	"53617"
!series_matrix_table_begin
"ID_REF"	"GSM2081567"	"GSM2081568"	"GSM2081569"	"GSM2081570"	"GSM2081571"	"GSM2081572"	"GSM2081573"
16650001	2.11383	4.840096	3.252264	2.780497	2.981805	0.002491827	1.39345
16650003	0.002019445	0.5656137	2.632747	2.165326	0.002014912	4.208957	0.04360573
16650005	0.004501676	0.751668	8.101887	6.588779	0.2761437	4.219781	3.603379
16650007	39.62292	70.04671	40.33135	46.75189	40.33277	41.40373	31.88569
16650009	2.0626	1.292124	1.174145	1.158905	3.94304	0.7305952	1.160136
16650011	4.572457	5.395418	5.715184	3.101317	4.002299	4.007998	1.895965
16650013	47.54874	49.06263	40.4196	40.16352	36.60767	45.1886	22.80265
16650015	66.33988	56.80331	64.08551	57.57456	55.52803	52.03295	60.86966
16650017	15.17046	7.857595	8.356217	4.080424	11.28374	3.745761	12.36437
16650019	11.754	26.09045	12.28121	2.743388	9.826167	6.589368	23.61703
16650021	9.269145	13.16645	17.56659	7.295722	15.26108	12.6274	10.34389
16650023	43.80479	50.60616	58.33967	31.84385	29.65853	36.80083	38.0528
16650025	4.727502	12.81502	6.356993	7.154897	5.937971	6.895662	5.153148
16650027	0.001298017	0.0009618338	4.603708	0.001174368	0.002867162	0.001012929	6.337963
16650029	53.30218	50.34816	42.95798	32.81654	27.32936	32.269	36.47392
16650031	9.300087	3.548943	10.18096	6.2892	3.673015	14.36688	21.48723
16650033	3.813366	6.055238	0.1048854	1.077054	0.01620018	4.026383	2.514525
16650035	2.793094	5.559768	0.5298496	0.301695	1.366502	2.810074	7.431839
16650037	29.05176	36.07932	21.03821	21.41175	33.41789	16.82694	14.33146
16650041	9.540825	16.66072	23.26785	23.185	13.57458	6.956103	20.29731
16650043	18.06267	9.851714	0.09164502	9.114371	1.895889	1.337457	13.85257
16650045	71.71658	87.68131	78.32006	47.65926	59.69099	58.04667	65.13585
16650047	3.21332	1.969124	0.004503959	5.086504	2.547915	0.00299944	6.073535
16650049	9.96441	0.9509324	22.38461	0.374816	3.189236	15.90833	12.6923
16650051	7.299664	13.71479	7.717628	20.76104	6.995659	0.004776693	5.062354
16650053	49.32304	34.72559	41.73113	27.21164	40.96491	26.82574	62.12654
16650055	1.584279	3.914045	11.54891	1.616682	6.800623	5.707744	9.390235
16650057	37.62141	37.38929	31.10689	55.05611	43.54664	56.406	41.49532
16650059	107.9746	44.77405	58.943	98.36845	76.02419	60.16138	94.46272
16650061	0.006670808	1.818887	2.046828	0.004624978	5.73732	0.2561814	1.892312
16650063	3.208856	12.70716	32.25629	18.35065	18.85452	1.359203	32.45815
16650065	1.347583	14.72969	3.73592	1.811954	8.649397	0.003731001	8.886189
16650067	0.060481	2.347075	0.001798367	0.007351967	2.167326	0.1117619	3.419125
16650069	5.946706	0.9009751	16.4072	3.16928	2.060648	13.397	9.157555
16650071	20.99614	18.9888	16.33123	8.944669	15.93903	13.72471	14.92593
16650073	28.16719	7.044653	6.297862	11.97194	4.88248	34.42487	23.42571
16650075	4.856358	1.555907	1.490063	1.749594	2.362686	3.071422	3.706551
16650077	2.641838	4.393333	6.284438	9.154202	2.139802	3.686148	1.651901
16650079	14.07689	13.015	2.878632	3.381452	0.05134433	10.8596	9.399833
16650081	0.1371744	3.927245	4.245534	7.776662	1.742068	0.01304723	5.688512
16650083	6.265985	9.783202	10.4689	5.786605	8.265957	3.446477	6.042437
16650085	5.864843	12.84751	10.91658	6.919117	7.27335	8.237505	4.637569
16650087	6.565517	2.71411	12.19272	3.698768	1.129637	5.072158	5.367597
16650089	21.19625	10.31242	21.04191	12.72247	11.43714	33.90345	31.98891
16650093	3.243113	18.86734	14.52361	19.63277	16.7041	12.06376	22.60401
16650095	7.267258	0.001328858	0.9199324	4.772825	2.164403	9.706195	3.329958
16650097	6.943017	6.412022	11.22465	6.758493	17.58258	5.690941	18.90841
16650099	5.874652	0.003318703	3.759336	10.37926	0.1918911	12.16091	7.631602
16650101	0.987612	0.3306508	0.002265939	0.003076068	0.005848317	0.00301133	4.919752
16650103	1.990276	3.884762	6.978827	0.002849436	0.001556963	12.78141	17.39705
16650105	3.354183	2.87458	7.663723	4.852335	0.001163741	0.125207	10.56098
16650107	20.95711	33.7141	40.44809	30.38978	47.56885	33.93001	50.68187
16650109	31.53726	52.35719	22.91837	24.21305	32.847	18.80175	34.09735
16650111	21.80591	25.95981	54.30207	34.08652	31.16166	14.29877	62.71223
16650113	3.790533	6.870035	22.46197	13.50284	4.005104	5.907263	4.657035
16650115	46.37291	16.60012	27.75415	25.46699	32.63768	20.47899	37.42456
16650117	7.178354	9.511651	3.958192	10.34009	2.441705	12.84515	22.41335
16650119	16.77311	17.94104	13.05088	12.24511	3.809146	11.69591	4.753615
16650121	17.93016	0.9807978	9.053906	5.78996	0.004606376	7.181888	3.377925
16650123	51.0685	43.69201	48.60409	39.77721	33.9594	53.93961	37.50633
16650125	14.80246	9.917071	15.30591	5.431654	17.65579	15.99986	0.5494907
16650127	2.48278	10.2789	3.876017	9.68593	3.601899	22.65366	13.49368
16650129	3.865628	6.530762	1.377231	15.91291	1.468798	12.67145	9.449222
16650131	34.67089	52.14566	23.45625	27.50327	39.22274	43.79564	48.81935
16650133	25.56037	21.53193	43.78883	17.84043	17.89584	19.6143	25.58295
16650135	7.488213	16.66794	31.9575	31.92793	13.12035	12.99532	30.17783
16650137	1.764554	0.8107848	0.006834114	1.451586	3.666182	0.006204898	15.61483
16650139	33.65636	38.70695	28.10308	49.5873	50.61519	40.83221	70.90148
16650141	27.66191	35.08723	23.64765	12.37651	23.4817	37.70539	286.8854
16650143	26.54939	39.21374	36.50403	39.53547	23.72716	22.07726	52.36212
16650145	0.002145016	3.616942	0.0007091646	0.001067715	0.005707867	4.172226	3.507169
16650147	47.36796	67.60005	71.53663	46.67308	55.38387	41.43885	38.57246
16650149	21.68866	39.87967	25.13813	13.3387	15.49951	21.69289	27.54606
16650151	1.57942	33.3574	12.18617	11.69578	20.93968	26.85603	59.21314
16650153	8.078039	2.829587	0.009582132	3.28063	0.003599114	0.001816877	6.045188
16650155	6.802823	3.812767	10.38952	13.8809	7.301822	1.49561	25.20279
16650157	9.40935	8.86927	1.77808	4.961465	7.424498	21.59919	7.287692
16650159	8.455477	1.430365	7.55198	2.081964	4.472277	2.585265	10.37047
16650161	1.687874	16.20578	18.5413	18.47499	12.13493	0.006024282	19.71084
16650163	0.4359132	15.85038	22.01544	32.96236	39.55621	19.33835	38.4179
16650165	20.74523	22.98805	24.24057	8.941581	15.9929	8.417514	15.64466
16650167	13.18233	46.33185	31.26712	35.54296	13.91786	27.91238	46.17156
16650169	27.44173	15.64219	33.6794	17.28105	14.29946	21.92759	14.39117
16650171	0.7377917	18.14068	5.610018	13.82702	4.198837	0.002961981	23.12035
16650173	19.04027	17.09448	25.31475	2.059075	7.485693	26.93541	27.56383
16650175	13.24657	16.0699	5.559939	5.745337	12.12206	7.450979	27.29971
16650177	1.049722	3.848195	5.864926	1.696744	3.391858	6.800121	2.9855
16650179	11.04669	20.79369	13.61018	9.474176	10.86869	9.606946	5.765636
16650181	0.001781356	3.723667	3.002473	0.9722332	5.272898	0.007000959	7.861908
16650183	0.103159	5.394993	2.872845	2.373206	1.61197	7.155993	0.1234654
16650185	7.923684	0.03269652	1.395357	0.7449356	0.00187529	0.004818584	0.001980626
16650187	0.6479418	7.462927	0.002358947	0.002531542	0.002871526	0.001674207	1.56389
16650189	4.428088	7.22487	2.866541	1.254035	2.850544	3.768279	10.274
16650191	0.001334855	0.001947228	0.2809002	0.003405227	0.00270517	0.01096441	1.906295
16650193	2.782972	2.689017	8.372066	0.9644514	1.449646	4.035579	6.654562
16650195	12.81907	6.156353	3.231856	0.003203725	6.421813	7.595131	10.69362
16650197	14.03996	3.499543	12.30043	13.41807	17.00373	12.95239	9.264515
16650199	0.169052	18.53416	0.003355784	0.001518762	2.188729	0.002983125	3.956316
16650201	20.01463	9.698119	12.53111	19.5213	3.258695	15.6948	19.24837
16650203	17.25947	28.70401	26.82027	16.92154	23.94093	12.48953	10.8124
16650205	6.67466	2.112783	29.85763	0.160111	14.48515	11.85948	27.68567
16650207	11.08015	11.79012	21.6099	11.51953	16.14149	0.00507874	27.90598
16650209	12.57132	7.292921	16.01519	4.176491	3.428054	0.8511649	0.9125219
16650211	11.21424	9.992624	12.51114	8.595328	20.24933	19.87785	7.715466
16650213	0.002084407	0.003736235	0.002177676	5.375596	11.49946	0.004734753	0.004878262
16650215	23.02173	28.86889	31.64599	12.59855	18.11633	25.49081	12.35963
16650217	25.23268	34.91483	15.30844	5.895431	52.08356	33.04105	9.775393
16650219	26.60679	5.058672	7.980468	16.56898	15.93592	10.15056	10.61355
16650221	12.799	24.40747	13.79385	29.07039	21.57228	25.32121	10.39719
16650223	43.37566	37.72463	30.97219	53.68577	28.62226	48.06441	10.00097
16650225	15.48952	7.429828	6.258978	12.64679	7.488325	16.95592	12.27537
16650227	0.5385473	0.002923877	0.934275	0.0009375385	4.774947	0.001235321	0.001013854
16650229	21.89632	5.292122	2.691353	10.82446	14.03358	5.82642	1.274915
16650231	23.222	23.79003	40.58615	34.77782	39.10121	25.37876	35.67168
16650233	14.04869	8.048875	22.17933	13.2993	25.55136	33.01699	16.13385
16650235	30.0319	39.65037	40.88323	18.45069	28.6112	56.85935	20.23152
16650237	14.91263	16.21899	26.8909	22.36293	20.47417	49.11378	13.06557
16650239	20.88344	11.0569	5.790524	30.38636	13.75326	8.636595	0.8297432
16650241	79.70559	78.57119	81.81837	79.39875	85.37399	98.02796	56.20889
16650243	27.10131	14.57523	18.53883	13.03335	3.069469	12.48177	6.157095
16650245	18.02798	2.229838	23.98976	2.160413	15.81715	7.94689	7.356416
16650247	40.14898	38.4765	37.05441	31.73687	43.01511	32.49362	9.453257
16650249	24.79275	22.11587	2.741519	17.41487	28.61767	20.89682	27.60129
16650251	18.94192	17.50533	8.523317	7.427412	14.46238	19.0917	9.248399
16650253	15.48157	15.25903	22.78907	12.39191	24.51383	25.55449	20.96868
16650255	55.12689	48.49682	63.85643	59.83575	53.03926	27.87886	35.56918
16650257	28.44335	18.44509	14.77608	28.05821	31.61186	6.560397	16.03014
16650259	11.28765	29.16221	20.33361	29.57941	23.33649	15.01776	14.54933
16650261	5.229604	4.564522	6.479527	0.7739023	4.980223	2.952172	8.891912
16650263	9.279177	9.662868	4.683989	5.933282	26.00337	40.28133	1.054262
16650265	24.23725	44.88815	38.64316	14.1421	38.94527	58.68114	15.63855
16650267	79.06898	69.02441	68.25963	89.48799	111.4361	58.82592	56.60499
16650269	50.70162	28.00453	27.6647	51.11846	62.08052	56.4906	15.46753
16650271	29.12939	44.58201	44.57305	61.5876	54.00731	29.8614	25.49564
16650273	31.09604	58.4187	19.86285	47.73505	73.69722	48.52013	12.02046
16650279	0.000227887	0.0001816612	0.0001847994	0.0001837342	0.0001684821	0.0001803582	0.0001804494
16650281	49.46906	57.39083	60.5813	84.04566	91.60991	81.60696	80.50568
16650285	0.001605079	0.001376989	0.00261467	0.003169716	6.449267	1.325877	0.001273243
16650287	20.08526	34.49158	21.53243	16.47807	32.03829	21.03685	31.36267
16650289	5.400828	9.309092	0.005766974	5.444771	0.002608269	6.971476	15.26096
16650291	27.9599	34.16359	10.66904	5.100354	7.036623	18.46578	76.89573
16650293	30.59773	27.82224	23.85869	27.054	35.94932	20.6079	64.64989
16650295	19.02437	37.7447	22.33297	13.70651	13.57125	16.88587	73.11084
16650297	17.77934	1.993713	0.6708631	5.706902	12.22261	6.149158	19.44832
16650299	26.65689	19.37435	19.23924	2.181733	7.716182	13.8314	26.17277
16650301	27.4126	20.89669	24.55233	11.00022	8.763149	16.81773	44.47096
16650303	37.02092	51.09338	42.66866	23.84923	30.78974	28.34656	67.30641
16650305	21.29316	12.39053	30.93435	11.04711	28.68016	9.754471	28.42647
16650307	23.44458	29.21935	11.59646	10.19649	16.14654	10.23917	28.92529
16650309	38.77807	47.6386	38.89633	18.00982	19.78449	16.74072	16.5801
16650311	33.76364	11.1978	13.9697	7.108624	24.1002	23.98957	61.05241
16650313	17.21815	7.300404	15.89894	30.61449	7.168901	3.729727	27.39569
16650315	10.70893	27.30313	13.06516	17.19156	16.96349	9.555511	46.33161
16650317	6.38246	2.090215	1.290743	4.904823	6.23712	8.857513	12.31985
16650319	6.544801	8.922446	6.752529	7.07439	9.086865	6.645238	3.559714
16650321	11.21433	7.351718	7.531762	10.87721	11.66127	5.194268	4.869513
16650323	8.057292	3.008091	6.634563	5.844959	0.006520281	3.471754	0.004825429
16650325	88.57833	75.14028	89.65684	91.39249	105.5284	77.86486	10.00909
16650327	127.1466	122.6837	183.3595	125.0898	123.8737	170.0882	48.39186
16650329	84.49216	41.61016	68.40926	48.09723	81.03116	47.36239	27.90837
16650331	106.1624	97.85225	118.3786	87.53642	90.50572	64.25657	64.07248
16650333	101.3965	106.1377	178.0056	146.7262	105.2789	81.90117	73.95485
16650335	314.5135	248.8375	283.7557	275.6583	243.5522	208.7514	70.40456
16650337	225.8612	183.0107	234.4818	198.4668	134.2913	183.0147	116.9516
16650341	1.449504	18.39459	15.69413	11.76008	18.17736	13.6418	4.131265
16650343	17.31359	8.335869	17.06432	14.51397	7.619929	14.66115	19.90479
16650345	13.48077	3.705827	10.81028	3.756424	6.146806	6.987457	16.19126
