!Series_title	"Expression data from fibroblasts treated with TGF-Beta"
!Series_geo_accession	"GSE39394"
!Series_status	"Public on Jan 17 2013"
!Series_submission_date	"Jul 16 2012"
!Series_last_update_date	"Mar 25 2019"
!Series_pubmed_id	"23153532"
!Series_summary	"The survival of isolated metastatic cells and expansion into macroscopic tumour has been recognized as a limiting step for metastasis formation in several cancer types yet the determinants of this process remain largely uncharacterized. In colorectal cancer (CRC), we identify a transcriptional programme in tumour-associated stromal cells, which is intimately linked to a high risk of developing recurrent disease after therapy. A large proportion of CRCs display mutational inactivation of the TGF-beta pathway but paradoxically they are characterized by high TGF-beta production. In these tumours, TGF-beta instructs a transcriptional programme in stromal cells, which confers a high risk of developing metastatic disease."
!Series_summary	"We quantified the association of TGF-beta-activated fibroblasts with disease progression. To this end, we used as surrogates the gene expression programme upregulated by addition of TGF-beta to normal colon mucosa-derived fibroblasts (CCD-Co-18) in culture."
!Series_overall_design	"CCD-Co-18 were seeded at 60% confluence and treated with TGF-β1. Gene expression profiles were measured in duplicate using HG-U133 plus 2.0. We used RMA background correction, quantile normalization and RMA summarization (Gautier et al., 2004). A TGF-β response signature was obtained by selecting genes with limma P-value < 0.05 and at least two fold up-regulation in TGF-β treated fibroblasts."
!Series_type	"Expression profiling by array"
!Series_contributor	"Alexandre,,Calon"
!Series_contributor	"Elisa,,Espinet"
!Series_contributor	"Eduard,,Batlle"
!Series_sample_id	"GSM967311 GSM967312 GSM967313 GSM967314 "
!Series_contact_name	"Alexandre,,CALON"
!Series_contact_email	"alexandre.calon@gmail.com"
!Series_contact_institute	"Institute for Research in Biomedecine"
!Series_contact_address	"c/ Baldiri Reixac, 10"
!Series_contact_city	"Barcelona"
!Series_contact_zip/postal_code	"08028"
!Series_contact_country	"Spain"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39394/suppl/GSE39394_RAW.tar"
!Series_platform_id	"GPL570"
!Series_platform_taxid	"9606"
!Series_sample_taxid	"9606"
!Series_relation	"SubSeries of: GSE39397"
!Series_relation	"BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA170772"

!Sample_title	"CCD non treated rep1"	"CCD non treated rep2"	"CCD treated rep1"	"CCD treated rep2"
!Sample_geo_accession	"GSM967311"	"GSM967312"	"GSM967313"	"GSM967314"
!Sample_status	"Public on Jan 17 2013"	"Public on Jan 17 2013"	"Public on Jan 17 2013"	"Public on Jan 17 2013"
!Sample_submission_date	"Jul 16 2012"	"Jul 16 2012"	"Jul 16 2012"	"Jul 16 2012"
!Sample_last_update_date	"Jan 17 2013"	"Jan 17 2013"	"Jan 17 2013"	"Jan 17 2013"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"cells non treated"	"cells non treated"	"cells treated for 8h"	"cells treated for 8h"
!Sample_organism_ch1	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"
!Sample_characteristics_ch1	"cell type: primary normal colon mucosa-derived fibroblasts"	"cell type: primary normal colon mucosa-derived fibroblasts"	"cell type: primary normal colon mucosa-derived fibroblasts"	"cell type: primary normal colon mucosa-derived fibroblasts"
!Sample_characteristics_ch1	"treatment: non-treated"	"treatment: non-treated"	"treatment: TGB-beta1 for 8h"	"treatment: TGB-beta1 for 8h"
!Sample_characteristics_ch1	"pair: pair 1"	"pair: pair 2"	"pair: pair 1"	"pair: pair 2"
!Sample_treatment_protocol_ch1	"CCD-Co-18 were seeded at 60% confluence and treated with TGF-β1 (Peprotech; 5 ng mL-1) for 8 hours."	"CCD-Co-18 were seeded at 60% confluence and treated with TGF-β1 (Peprotech; 5 ng mL-1) for 8 hours."	"CCD-Co-18 were seeded at 60% confluence and treated with TGF-β1 (Peprotech; 5 ng mL-1) for 8 hours."	"CCD-Co-18 were seeded at 60% confluence and treated with TGF-β1 (Peprotech; 5 ng mL-1) for 8 hours."
!Sample_growth_protocol_ch1	"Cells were grown in DMEM supplemented with 10% FBS at 37ºC and 5% CO2."	"Cells were grown in DMEM supplemented with 10% FBS at 37ºC and 5% CO2."	"Cells were grown in DMEM supplemented with 10% FBS at 37ºC and 5% CO2."	"Cells were grown in DMEM supplemented with 10% FBS at 37ºC and 5% CO2."
!Sample_molecule_ch1	"total RNA"	"total RNA"	"total RNA"	"total RNA"
!Sample_extract_protocol_ch1	"RNA extraction was done with TRIZOL and washed with Qiagen kit following manufacturer's instructions."	"RNA extraction was done with TRIZOL and washed with Qiagen kit following manufacturer's instructions."	"RNA extraction was done with TRIZOL and washed with Qiagen kit following manufacturer's instructions."	"RNA extraction was done with TRIZOL and washed with Qiagen kit following manufacturer's instructions."
!Sample_label_ch1	"biotin"	"biotin"	"biotin"	"biotin"
!Sample_label_protocol_ch1	"RNA was amplified using the TransPlex® Complete Whole Transcriptome Amplification Kit (Sigma; reference WTA2) and subsequently labeled (biotin) using GeneChip Mapping 10K Xba Assay Kit (Affymetrix; catalog # 900441), according to manufacturer's instructions."	"RNA was amplified using the TransPlex® Complete Whole Transcriptome Amplification Kit (Sigma; reference WTA2) and subsequently labeled (biotin) using GeneChip Mapping 10K Xba Assay Kit (Affymetrix; catalog # 900441), according to manufacturer's instructions."	"RNA was amplified using the TransPlex® Complete Whole Transcriptome Amplification Kit (Sigma; reference WTA2) and subsequently labeled (biotin) using GeneChip Mapping 10K Xba Assay Kit (Affymetrix; catalog # 900441), according to manufacturer's instructions."	"RNA was amplified using the TransPlex® Complete Whole Transcriptome Amplification Kit (Sigma; reference WTA2) and subsequently labeled (biotin) using GeneChip Mapping 10K Xba Assay Kit (Affymetrix; catalog # 900441), according to manufacturer's instructions."
!Sample_taxid_ch1	"9606"	"9606"	"9606"	"9606"
!Sample_hyb_protocol	"Affymetrix HG-U133 plus 2.0 arrays were hybridized with 8 ug of labeled, amplified dsDNA, washed, stained and scanned according to the protocol described in Affymetrix GeneChip® Expression Analysis Manual."	"Affymetrix HG-U133 plus 2.0 arrays were hybridized with 8 ug of labeled, amplified dsDNA, washed, stained and scanned according to the protocol described in Affymetrix GeneChip® Expression Analysis Manual."	"Affymetrix HG-U133 plus 2.0 arrays were hybridized with 8 ug of labeled, amplified dsDNA, washed, stained and scanned according to the protocol described in Affymetrix GeneChip® Expression Analysis Manual."	"Affymetrix HG-U133 plus 2.0 arrays were hybridized with 8 ug of labeled, amplified dsDNA, washed, stained and scanned according to the protocol described in Affymetrix GeneChip® Expression Analysis Manual."
!Sample_scan_protocol	"Scanning was done on an Affymetrix GeneChip Scanner 7G"	"Scanning was done on an Affymetrix GeneChip Scanner 7G"	"Scanning was done on an Affymetrix GeneChip Scanner 7G"	"Scanning was done on an Affymetrix GeneChip Scanner 7G"
!Sample_description	"expression data from untreated fibroblasts"	"expression data from untreated fibroblasts"	"expression data from fibroblasts treated with TGF-Beta"	"expression data from fibroblasts treated with TGF-Beta"
!Sample_data_processing	"We used RMA background correction, quantile normalization and RMA summarization(Gautier et al., 2004)."	"We used RMA background correction, quantile normalization and RMA summarization(Gautier et al., 2004)."	"We used RMA background correction, quantile normalization and RMA summarization(Gautier et al., 2004)."	"We used RMA background correction, quantile normalization and RMA summarization(Gautier et al., 2004)."
!Sample_platform_id	"GPL570"	"GPL570"	"GPL570"	"GPL570"
!Sample_contact_name	"Alexandre,,CALON"	"Alexandre,,CALON"	"Alexandre,,CALON"	"Alexandre,,CALON"
!Sample_contact_email	"alexandre.calon@gmail.com"	"alexandre.calon@gmail.com"	"alexandre.calon@gmail.com"	"alexandre.calon@gmail.com"
!Sample_contact_institute	"Institute for Research in Biomedecine"	"Institute for Research in Biomedecine"	"Institute for Research in Biomedecine"	"Institute for Research in Biomedecine"
!Sample_contact_address	"c/ Baldiri Reixac, 10"	"c/ Baldiri Reixac, 10"	"c/ Baldiri Reixac, 10"	"c/ Baldiri Reixac, 10"
!Sample_contact_city	"Barcelona"	"Barcelona"	"Barcelona"	"Barcelona"
!Sample_contact_zip/postal_code	"08028"	"08028"	"08028"	"08028"
!Sample_contact_country	"Spain"	"Spain"	"Spain"	"Spain"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM967nnn/GSM967311/suppl/GSM967311_AF_CCD-8h_081206.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM967nnn/GSM967312/suppl/GSM967312_AF_CCD-8H_231106.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM967nnn/GSM967313/suppl/GSM967313_AF_CCD+8h_081206.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM967nnn/GSM967314/suppl/GSM967314_AF_CCD+8H_231106.CEL.gz"
!Sample_data_row_count	"54675"	"54675"	"54675"	"54675"
!series_matrix_table_begin
"ID_REF"	"GSM967311"	"GSM967312"	"GSM967313"	"GSM967314"
"1007_s_at"	9.171019604	9.199793412	9.06820331	9.067171716
"1053_at"	8.281448956	8.523967965	7.922683378	8.149645816
"117_at"	5.667645409	5.796019587	5.845647528	5.844261406
"121_at"	7.868949424	7.882894788	7.783923631	7.80942822
"1255_g_at"	3.260303867	3.198308566	3.207984662	3.421143542
"1294_at"	5.975969681	5.976871302	5.642655853	5.662521835
"1316_at"	5.210703186	5.298740964	5.196157108	5.286957164
"1320_at"	5.964030945	6.121423064	6.425489433	6.268789651
"1405_i_at"	3.523635136	3.517220969	3.751123099	3.605207052
"1431_at"	3.205386039	3.139108581	3.358427444	3.138918747
"1438_at"	5.030855335	5.31366498	5.138584752	5.052521309
"1487_at"	8.209928751	8.110391784	8.137672903	8.103337488
"1494_f_at"	5.918510115	5.72639846	6.037244089	5.783486634
"1552256_a_at"	8.007450219	7.860545219	7.802613518	7.580648558
"1552257_a_at"	9.058536784	9.015674336	8.592051198	8.553452514
"1552258_at"	5.144599627	5.424454883	5.637716468	5.645915896
"1552261_at"	4.626229309	4.547973703	4.557556135	4.383468032
"1552263_at"	6.922037152	7.033835735	6.650931072	6.62678911
"1552264_a_at"	8.107482467	8.560159377	8.102600771	8.451305814
"1552266_at"	3.865962528	3.748056456	3.915035904	3.769631794
"1552269_at"	3.847077163	3.852575976	3.796857443	3.754617306
"1552271_at"	5.311040187	5.213717339	5.645286588	5.311040187
"1552272_a_at"	4.870834894	5.061978697	4.627633319	4.92524527
"1552274_at"	6.936891434	7.268441314	5.992844391	6.471963187
"1552275_s_at"	7.305240892	7.589162111	6.638425068	6.847102098
"1552276_a_at"	5.203772575	5.349613922	5.174744553	5.142516332
"1552277_a_at"	9.872946835	9.80233253	10.43183777	10.21301518
"1552278_a_at"	4.672152688	4.843660813	4.687928103	4.67224421
"1552279_a_at"	6.810780625	6.814794805	6.509149624	6.707366615
"1552280_at"	3.529765471	3.327419284	3.56093447	3.466406358
"1552281_at"	6.592392708	6.575652073	6.461079854	6.394223828
"1552283_s_at"	3.865790942	3.713920656	3.317220271	3.946185498
"1552286_at"	5.789797199	6.140046623	5.512507231	5.622789069
"1552287_s_at"	6.539416716	6.343769163	6.359578791	6.18742022
"1552288_at"	3.916646489	4.078098269	4.124537386	4.004847809
"1552289_a_at"	5.165699932	4.970847883	5.325392577	4.765622801
"1552291_at"	7.001789722	7.033076029	6.673826043	6.927265412
"1552293_at"	4.370988415	4.528390804	4.24484453	4.425846044
"1552295_a_at"	8.8557084	8.376892623	8.836938096	8.312249246
"1552296_at"	2.885708759	3.026425345	2.979524551	2.936922609
"1552299_at"	3.642595029	4.031546133	3.768558316	3.894534044
"1552301_a_at"	4.403155994	4.342479325	4.158834706	4.201472651
"1552302_at"	4.436261534	4.332806972	4.106816796	4.542215187
"1552303_a_at"	5.397721866	5.183366677	5.167570842	5.179731949
"1552304_at"	4.429069253	4.676014628	4.286891606	4.918454836
"1552306_at"	5.35796482	5.807006719	5.246906917	5.914482866
"1552307_a_at"	6.784879974	6.777093878	6.618445327	6.489905449
"1552309_a_at"	9.741115874	9.66450646	9.632762901	9.453748396
"1552310_at"	7.100712233	7.19057076	7.078703112	7.311831391
"1552311_a_at"	6.94884992	6.826624588	6.979302167	6.576671691
"1552312_a_at"	6.91104904	7.562400761	6.973205577	7.671933697
"1552314_a_at"	5.573340763	5.578622839	5.550943382	5.729673363
"1552315_at"	4.860817323	4.915543322	4.782703198	4.49703357
"1552316_a_at"	2.724159777	2.882572082	2.749309456	2.769006831
"1552318_at"	2.946344459	3.014966197	2.701381598	3.067285445
"1552319_a_at"	3.985652442	4.04999495	4.538983399	4.028421881
"1552320_a_at"	2.933126475	3.085649499	3.483830285	3.089344184
"1552321_a_at"	2.639291027	2.524212416	2.969374474	2.481528622
"1552322_at"	2.848782343	3.014647541	2.851403439	2.892411859
"1552323_s_at"	4.184349162	4.508499586	4.018873507	4.360280668
"1552325_at"	2.584462638	2.190139788	2.63713635	2.312194773
"1552326_a_at"	4.603051942	4.491899519	4.969121383	4.43773806
"1552327_at"	3.153562918	3.251182497	3.059272249	3.032624807
"1552329_at"	5.599033866	5.489749538	5.63633939	6.082863756
"1552330_at"	6.705682696	6.891320587	6.237949731	6.45224362
"1552332_at"	7.928189784	7.983417729	7.953936749	7.711846479
"1552334_at"	7.599465172	7.507128684	7.484208193	7.34385402
"1552335_at"	6.056525788	5.90094061	5.877226542	5.862805159
"1552337_s_at"	4.124965205	4.323930585	4.327220095	4.580525167
"1552338_at"	4.398538503	4.241743727	4.130937531	4.221672468
"1552340_at"	4.318097641	4.630180805	4.409341068	4.29729441
"1552343_s_at"	4.835060184	5.097630564	4.896797662	4.962350886
"1552344_s_at"	6.993715694	7.618883465	6.974579041	7.728434927
"1552347_at"	7.122876983	7.242209661	6.464638602	7.000148636
"1552348_at"	5.702344733	5.475926448	5.805994638	5.365565303
"1552349_a_at"	4.157090107	4.673779813	4.697751283	4.303653326
"1552354_at"	5.085273681	4.880754016	5.555212473	5.149707357
"1552355_s_at"	4.627438972	5.254819996	5.330768454	5.117778536
"1552359_at"	2.361644888	2.695410363	2.559206399	2.506030019
"1552360_a_at"	5.794448887	5.956281215	5.187389987	5.587520309
"1552362_a_at"	4.619091326	4.676165684	4.65251308	4.56189377
"1552364_s_at"	5.418410198	5.273950834	5.02196872	5.493787434
"1552365_at"	2.604161814	2.88213457	2.5655412	2.480979258
"1552367_a_at"	2.683540362	2.818514868	2.937485021	2.545994928
"1552368_at"	3.125481306	2.842225679	3.090755017	2.825805329
"1552370_at"	5.547521415	5.671822366	5.480524807	5.753441755
"1552372_at"	2.273661194	2.290579903	2.34437328	2.296063709
"1552373_s_at"	2.998185429	2.660598437	2.955939583	2.545994928
"1552375_at"	5.318410079	5.32742074	5.174103975	4.929495773
"1552377_s_at"	6.665630729	6.503235803	6.585551276	6.612116635
"1552378_s_at"	6.343383789	6.761121402	6.28401614	6.847125972
"1552379_at"	2.288156001	2.451549543	2.435274553	2.503769336
"1552381_at"	2.974874705	2.846150077	2.901807424	2.740794688
"1552383_at"	7.135695573	6.429785678	7.691801066	6.749511051
"1552384_a_at"	4.978172218	4.796786338	4.985062676	4.853698064
"1552386_at"	2.487410824	2.774618315	2.44259009	2.66703156
"1552388_at"	6.399629821	6.543911804	6.624638178	6.481634445
"1552389_at"	3.596510043	3.553335334	3.692534137	3.373292026
"1552390_a_at"	4.656508953	4.470209581	3.995208726	3.913351104
"1552391_at"	3.413716181	3.264764164	3.599491788	3.480623677
"1552393_at"	2.604161814	2.371947948	2.693342147	2.61509317
"1552394_a_at"	2.815841293	2.69139738	3.055880052	2.704327513
"1552395_at"	7.221202785	7.322423545	7.415820612	7.23017304
"1552396_at"	4.620504786	4.431341097	4.486520021	4.155760431
"1552398_a_at"	3.053831637	2.755454891	2.827338577	2.923444689
"1552399_a_at"	3.20126158	2.797513144	3.212466426	2.967564812
"1552400_a_at"	4.358818545	4.223024109	4.39438253	4.235740755
"1552401_a_at"	3.549135597	3.569184245	3.523034368	3.546550441
"1552402_at"	4.309766685	4.459765166	4.376517857	4.320423108
"1552405_at"	4.089305591	3.599147179	4.181085662	3.468622493
"1552408_at"	3.130811253	3.236211547	2.699948048	3.160672867
"1552409_a_at"	6.451739333	6.019745161	6.292409688	6.234899542
"1552410_at"	4.604448119	4.914680321	4.587773138	4.659456394
"1552411_at"	6.308309218	6.785572687	6.36520657	6.385279933
"1552412_a_at"	3.553938231	3.645947757	3.652368261	3.547827847
"1552414_at"	3.83911262	3.695193489	3.925513219	3.678738861
"1552415_a_at"	4.242361883	4.009761324	4.289211028	4.060134611
"1552417_a_at"	6.145392535	6.813512184	5.795132345	7.146331934
"1552418_at"	4.739713834	4.739713834	4.74995803	4.739713834
"1552419_s_at"	6.414672085	6.248304921	6.082327207	6.335382237
"1552421_a_at"	3.839072995	3.860380912	3.844399974	3.95242501
"1552422_at"	6.327695043	6.063794313	6.250860092	5.818314432
"1552423_at"	5.671822366	5.929261534	6.072549934	6.184665985
"1552424_at"	3.593475767	3.651096064	3.88059589	3.892371295
"1552425_a_at"	5.11149825	5.232107505	4.928687986	4.765443884
"1552426_a_at"	9.382557011	9.312415834	9.186599629	9.277060616
"1552427_at"	4.016344893	4.085798216	3.571152608	3.706116304
"1552430_at"	2.52129618	2.631363903	2.660655098	2.566584817
"1552432_at"	4.970677341	4.917500961	4.880201197	5.021502537
"1552436_a_at"	5.28261629	5.106103231	5.234357599	5.089715833
"1552438_a_at"	3.404408679	3.692108077	3.246840018	3.516033759
"1552439_s_at"	2.760702146	2.521912294	2.864754379	2.518390966
"1552440_at"	3.969459809	3.991725741	3.751733141	3.679157585
"1552445_a_at"	3.846923141	3.950514032	3.7897366	3.892347146
"1552448_a_at"	3.658329696	3.503391708	3.515302547	3.311601505
"1552449_a_at"	3.708200721	3.928597388	3.928546621	3.76161794
